ฉิบหาย	t͡ɕʰ i p̚ ˨˩ . h aːj ˩˩˦
ฉิบหาย	t͡ɕʰ i p̚ ˦˥ . h aːj ˩˩˦
ฉิ่ง	t͡ɕʰ i ŋ ˨˩
ฉีก	t͡ɕʰ iː k̚ ˨˩
ฉีกหน้า	t͡ɕʰ iː k̚ ˨˩ . n aː ˥˩
ฉีด	t͡ɕʰ iː t̚ ˨˩
ฉีดยา	t͡ɕʰ iː t̚ ˨˩ . j aː ˧
ฉี่	t͡ɕʰ iː ˨˩
ฉี่หนู	t͡ɕʰ iː ˨˩ . n uː ˩˩˦
ฉุกเฉิน	t͡ɕʰ u k̚ ˨˩ . t͡ɕʰ ɤː n ˩˩˦
ฉุด	t͡ɕʰ u t̚ ˨˩
ฉุน	t͡ɕʰ u n ˩˩˦
ฉุนเฉียว	t͡ɕʰ u n ˩˩˦ . t͡ɕʰ ia̯w ˩˩˦
ฉ่ำ	t͡ɕʰ a m ˨˩
ฉ้อ	t͡ɕʰ ɔː ˥˩
ฉ้อราษฎร์บังหลวง	t͡ɕʰ ɔː ˥˩ . r aː t̚ ˥˩ . b a ŋ ˧ . l ua̯ ŋ ˩˩˦
ฉ้อโกง	t͡ɕʰ ɔː ˥˩ . k oː ŋ ˧
ช	t͡ɕʰ ɔː ˧
ชก	t͡ɕʰ o k̚ ˦˥
ชง	t͡ɕʰ o ŋ ˧
ชฎา	t͡ɕʰ a ˦˥ . d aː ˧
ชด	t͡ɕʰ o t̚ ˦˥
ชน	t͡ɕʰ o n ˧
ชน	t͡ɕʰ o n ˧
ชน	t͡ɕʰ o n ˧ . n a ˦˥ .
ชนกลุ่มน้อย	t͡ɕʰ o n ˧ . k l u m ˨˩ . n ɔːj ˦˥
ชนชั้น	t͡ɕʰ o n ˧ . t͡ɕʰ a n ˦˥
ชนบท	t͡ɕʰ o n ˧ . n a ˦˥ . b o t̚ ˨˩
ชนม	t͡ɕʰ o n ˧ . m a ˦˥ .
ชนมพรรษา	t͡ɕʰ o n ˧ . m a ˦˥ . pʰ a n ˧ . s aː ˩˩˦
ชนม์	t͡ɕʰ o n ˧
ชนม์พรรษา	t͡ɕʰ o n ˧ . pʰ a n ˧ . s aː ˩˩˦
ชนวน	t͡ɕʰ a ˦˥ . n ua̯ n ˧
ชนะ	t͡ɕʰ a ˦˥ . n aʔ ˦˥
ชนิด	t͡ɕʰ a ˦˥ . n i t̚ ˦˥
ชบา	t͡ɕʰ a ˦˥ . b aː ˧
ชม	t͡ɕʰ o m ˧
ชมพู	t͡ɕʰ o m ˧ . pʰ uː ˧
ชมพูทวีป	t͡ɕʰ o m ˧ . pʰ uː ˧ . tʰ a ˦˥ . w iː p̚ ˥˩
ชมพู่	t͡ɕʰ o m ˧ . pʰ uː ˥˩
ชมรม	t͡ɕʰ o m ˧ . r o m ˧
ชยันโต	t͡ɕʰ a ˦˥ . j a n ˧ . t oː ˧
ชรา	t͡ɕʰ a ˦˥ . r aː ˧
ชล	t͡ɕʰ o n ˧
ชล	t͡ɕʰ o n ˧ . l a ˦˥ .
ชลธาร	t͡ɕʰ o n ˧ . l a ˦˥ . tʰ aː n ˧
ชลธี	t͡ɕʰ o n ˧ . l a ˦˥ . tʰ iː ˧
ชลบุรี	t͡ɕʰ o n ˧ . b u ˨˩ . r iː ˧
ชลประทาน	t͡ɕʰ o n ˧ . l a ˦˥ . p r a ˨˩ . tʰ aː n ˧
ชลประทาน	t͡ɕʰ o n ˧ . p r a ˨˩ . tʰ aː n ˧
ชลิตา	t͡ɕʰ a ˦˥ . l i ˦˥ . t aː ˧
ชลูกา	t͡ɕʰ a ˦˥ . l uː ˧ . k aː ˧
ชวด	t͡ɕʰ ua̯ t̚ ˥˩
ชวดศก	t͡ɕʰ ua̯ t̚ ˥˩ . s o k̚ ˨˩
ชวน	t͡ɕʰ ua̯ n ˧
ชวน	t͡ɕʰ a ˦˥ . w a ˦˥ . n a ˦˥ .
ชวนหัว	t͡ɕʰ ua̯ n ˧ . h ua̯ ˩˩˦
ชวร	t͡ɕʰ ua̯ n ˧
ชวา	t͡ɕʰ a ˦˥ . w aː ˧
ชอน	t͡ɕʰ ɔː n ˧
ชอบ	t͡ɕʰ ɔː p̚ ˥˩
ชอบธรรม	t͡ɕʰ ɔː p̚ ˥˩ . tʰ a m ˧
ชอปปิ้ง	t͡ɕʰ ɔ p̚ ˦˥ . p i ŋ ˧
ชอล์ก	t͡ɕʰ ɔ k̚ ˦˥
ชอล์ค	t͡ɕʰ ɔ k̚ ˦˥
ชะ	t͡ɕʰ aʔ ˦˥
ชะตา	t͡ɕʰ a ˦˥ . t aː ˧
ชะนี	t͡ɕʰ a ˦˥ . n iː ˧
ชะพลู	t͡ɕʰ a ˦˥ . pʰ l uː ˧
ชะมด	t͡ɕʰ a ˦˥ . m o t̚ ˦˥
ชะมวง	t͡ɕʰ a ˦˥ . m ua̯ ŋ ˧
ชะมัด	t͡ɕʰ a ˦˥ . m a t̚ ˦˥
ชะรอย	t͡ɕʰ a ˦˥ . r ɔːj ˧
ชะอม	t͡ɕʰ a ˦˥ . ʔ o m ˧
ชะเนียง	t͡ɕʰ a ˦˥ . n ia̯ ŋ ˧
ชะเอม	t͡ɕʰ a ˦˥ . ʔ eː m ˧
ชัก	t͡ɕʰ a k̚ ˦˥
ชักชวน	t͡ɕʰ a k̚ ˦˥ . t͡ɕʰ ua̯ n ˧
ชักดาบ	t͡ɕʰ a k̚ ˦˥ . d aː p̚ ˨˩
ชักภาพ	t͡ɕʰ a k̚ ˦˥ . pʰ aː p̚ ˥˩
ชักว่าว	t͡ɕʰ a k̚ ˦˥ . w aːw ˥˩
ชักว่าว	t͡ɕʰ a k̚ ˦˥ . w aw ˥˩
ชักเย่อ	t͡ɕʰ a k̚ ˦˥ . k a ˨˩ . j ɤː ˥˩
ชักแม่น้ำทั้งห้า	t͡ɕʰ a k̚ ˦˥ . m ɛː ˥˩ . n aː m ˦˥ . tʰ a ŋ ˦˥ . h aː ˥˩
ชักโครก	t͡ɕʰ a k̚ ˦˥ . kʰ r oː k̚ ˥˩
ชักใย	t͡ɕʰ a k̚ ˦˥ . j aj ˧
ชัง	t͡ɕʰ a ŋ ˧
ชัด	t͡ɕʰ a t̚ ˦˥
ชัดเจน	t͡ɕʰ a t̚ ˦˥ . t͡ɕ eː n ˧
ชัน	t͡ɕʰ a n ˧
ชันษา	t͡ɕʰ a n ˧ . n a ˦˥ . s aː ˩˩˦
ชันสูตรพลิกศพ	t͡ɕʰ a n ˧ . n a ˦˥ . s uː t̚ ˨˩ . pʰ l i k̚ ˦˥ . s o p̚ ˨˩
ชัย	t͡ɕʰ aj ˧
ชัย	t͡ɕʰ aj ˧ . j a ˦˥ .
ชัยชนะ	t͡ɕʰ aj ˧ . t͡ɕʰ a ˦˥ . n aʔ ˦˥
ชัยฏอน	t͡ɕʰ aj ˧ . t ɔː n ˧
ชัยนาท	t͡ɕʰ aj ˧ . n aː t̚ ˥˩
ชัยภูมิ	t͡ɕʰ aj ˧ . j a ˦˥ . pʰ uː m ˧
ชัลลุกะ	t͡ɕʰ a n ˧ . l u ˦˥ . k aʔ ˨˩
ชัลลุกา	t͡ɕʰ a n ˧ . l u ˦˥ . k aː ˧
ชั่ง	t͡ɕʰ a ŋ ˥˩
ชั่ว	t͡ɕʰ ua̯ ˥˩
ชั่วกัปชั่วกัลป์	t͡ɕʰ ua̯ ˥˩ . k a p̚ ˨˩ . t͡ɕʰ ua̯ ˥˩ . k a n ˧
ชั่วคราว	t͡ɕʰ ua̯ ˥˩ . kʰ r aːw ˧
ชั่วช้า	t͡ɕʰ ua̯ ˥˩ . t͡ɕʰ aː ˦˥
ชั่วนาตาปี	t͡ɕʰ ua̯ ˥˩ . n aː ˧ . t aː ˧ . p iː ˧
ชั่วร้าย	t͡ɕʰ ua̯ ˥˩ . r aːj ˦˥
ชั่วโมง	t͡ɕʰ ua̯ ˥˩ . m oː ŋ ˧
ชั้น	t͡ɕʰ a n ˦˥
ชั้นเชิง	t͡ɕʰ a n ˦˥ . t͡ɕʰ ɤː ŋ ˧
ชั้นใน	t͡ɕʰ a n ˦˥ . n aj ˧
ชา	t͡ɕʰ aː ˧
ชาขาว	t͡ɕʰ aː ˧ . kʰ aːw ˩˩˦
ชาชัก	t͡ɕʰ aː ˧ . t͡ɕʰ a k̚ ˦˥
ชาญ	t͡ɕʰ aː n ˧
ชาด	t͡ɕʰ aː t̚ ˥˩
ชาด	t͡ɕʰ aː t̚ ˦˥
ชาดก	t͡ɕʰ aː ˧ . d o k̚ ˨˩
ชาตรูป	t͡ɕʰ aː ˧ . t a ˨˩ . r uː p̚ ˥˩
ชาติ	t͡ɕʰ aː t̚ ˥˩
ชาติ	t͡ɕʰ aː t̚ ˥˩ . t i ˨˩ .
ชาติชั่ว	t͡ɕʰ aː t̚ ˥˩ . t͡ɕʰ ua̯ ˥˩
ชาติชาย	t͡ɕʰ aː t̚ ˥˩ . t͡ɕʰ aːj ˧
ชาตินิยม	t͡ɕʰ aː t̚ ˥˩ . n i ˦˥ . j o m ˧
ชาติพันธุ์	t͡ɕʰ aː t̚ ˥˩ . t i ˨˩ . pʰ a n ˧
ชาติพันธุ์วรรณนา	t͡ɕʰ aː t̚ ˥˩ . t i ˨˩ . pʰ a n ˧ . w a n ˧ . n a ˦˥ . n aː ˧
ชาติหมา	t͡ɕʰ aː t̚ ˥˩ . m aː ˩˩˦
ชาน	t͡ɕʰ aː n ˧
ชานกำแพง	t͡ɕʰ aː n ˧ . k a m ˧ . pʰ ɛː ŋ ˧
ชานชาลา	t͡ɕʰ aː n ˧ . t͡ɕʰ aː ˧ . l aː ˧
ชานม	t͡ɕʰ aː ˧ . n o m ˧
ชานมไข่มุก	t͡ɕʰ aː ˧ . n o m ˧ . kʰ aj ˨˩ . m u k̚ ˦˥
ชานอ้อย	t͡ɕʰ aː n ˧ . ʔ ɔj ˥˩
ชานเมือง	t͡ɕʰ aː n ˧ . m ɯa̯ ŋ ˧
ชาม	t͡ɕʰ aː m ˧
ชาย	cʰ aːj
ชาย	t͡ɕʰ aːj ˧
ชายคา	t͡ɕʰ aːj ˧ . kʰ aː ˧
ชายฝั่ง	t͡ɕʰ aːj ˧ . f a ŋ ˨˩
ชายรักร่วมเพศ	t͡ɕʰ aːj ˧ . r a k̚ ˦˥ . r ua̯ m ˥˩ . pʰ eː t̚ ˥˩
ชายหาด	t͡ɕʰ aːj ˧ . h aː t̚ ˨˩
ชายา	t͡ɕʰ aː ˧ . j aː ˧
ชายแดน	t͡ɕʰ aːj ˧ . d ɛː n ˧
ชาร์จ	t͡ɕʰ aː t̚ ˦˥
ชาร์ป	t͡ɕʰ aː p̚ ˦˥
ชาว	t͡ɕʰ aːw ˧
ชาวตะวันตก	t͡ɕʰ aːw ˧ . t a ˨˩ . w a n ˧ . t o k̚ ˨˩
ชาวนา	t͡ɕʰ aːw ˧ . n aː ˧
ชาวบน	t͡ɕʰ aːw ˧ . b o n ˧
ชาวบ้าน	t͡ɕʰ aːw ˧ . b aː n ˥˩
ชาวประมง	t͡ɕʰ aːw ˧ . p r a ˨˩ . m o ŋ ˧
ชาวสวน	t͡ɕʰ aːw ˧ . s ua̯ n ˩˩˦
ชาวสีม่วง	t͡ɕʰ aːw ˧ . s iː ˩˩˦ . m ua̯ ŋ ˥˩
ชาวสีรุ้ง	t͡ɕʰ aːw ˧ . s iː ˩˩˦ . r u ŋ ˦˥
ชาวเขา	t͡ɕʰ aːw ˧ . kʰ aw ˩˩˦
ชาวเน็ต	t͡ɕʰ aːw ˧ . n e t̚ ˨˩
ชาวเน็ท	t͡ɕʰ aːw ˧ . n e t̚ ˨˩
ชาวไร่	t͡ɕʰ aːw ˧ . r aj ˥˩
ชาห์	t͡ɕʰ aː ˧
ชาอูหลง	t͡ɕʰ aː ˧ . ʔ uː ˧ . l o ŋ ˩˩˦
ชาเขียว	t͡ɕʰ aː ˧ . kʰ ia̯w ˩˩˦
ชาเย็น	t͡ɕʰ aː ˧ . j e n ˧
ชาแดง	t͡ɕʰ aː ˧ . d ɛː ŋ ˧
ชาไข่มุก	t͡ɕʰ aː ˧ . kʰ aj ˨˩ . m u k̚ ˦˥
ชำนาญ	t͡ɕʰ a m ˧ . n aː n ˧
ชำระ	t͡ɕʰ a m ˧ . r aʔ ˦˥
ชำเรา	t͡ɕʰ a m ˧ . r aw ˧
ชำแรก	t͡ɕʰ a m ˧ . r ɛː k̚ ˥˩
ชิง	t͡ɕʰ i ŋ ˧
ชิงชัง	t͡ɕʰ i ŋ ˧ . t͡ɕʰ a ŋ ˧
ชิงชัน	t͡ɕʰ i ŋ ˧ . t͡ɕʰ a n ˧
ชิงช้า	t͡ɕʰ i ŋ ˧ . t͡ɕʰ aː ˦˥
ชิงช้าสวรรค์	t͡ɕʰ i ŋ ˧ . t͡ɕʰ aː ˦˥ . s a ˨˩ . w a n ˩˩˦
ชิงทรัพย์	t͡ɕʰ i ŋ ˧ . s a p̚ ˦˥
ชิงสุกก่อนห่าม	t͡ɕʰ i ŋ ˧ . s u k̚ ˨˩ . k ɔː n ˨˩ . h aː m ˨˩
ชิงหมาเกิด	t͡ɕʰ i ŋ ˧ . m aː ˩˩˦ . k ɤː t̚ ˨˩
ชิด	t͡ɕʰ i t̚ ˦˥
ชิดซ้าย	t͡ɕʰ i t̚ ˦˥ . s aːj ˦˥
ชิน	t͡ɕʰ i n ˧
ชิบหาย	t͡ɕʰ i p̚ ˦˥ . h aːj ˩˩˦
ชิม	cʰ i m
ชิม	t͡ɕʰ i m ˧
ชิมแปนซี	t͡ɕʰ i m ˧ . p ɛː n ˧ . s iː ˧
ชิลลา	t͡ɕʰ i n ˧ . l aː ˧
ชิลลา	t͡ɕʰ i l ˧ . l aː ˧
ชิลี	t͡ɕʰ i ˦˥ . l iː ˧
ชิว	t͡ɕʰ iw ˧
ชิวหา	t͡ɕʰ iw ˧ . h aː ˩˩˦
ชิเมจิ	t͡ɕʰ i ˦˥ . m eː ˧ . t͡ɕ i ʔ ˨˩
ชิ่ง	t͡ɕʰ i ŋ ˥˩
ชิ้น	t͡ɕʰ i n ˦˥
ชี	t͡ɕʰ iː ˧
ชีตาห์	t͡ɕʰ iː ˧ . t aː ˥˩
ชีพ	t͡ɕʰ iː p̚ ˥˩
ชีพ	t͡ɕʰ iː p̚ ˥˩ . pʰ a ˦˥ .
ชีพจร	t͡ɕʰ iː p̚ ˥˩ . pʰ a ˦˥ . t͡ɕ ɔː n ˧
ชีล้อม	t͡ɕʰ iː ˧ . l ɔː m ˦˥
ชีวนิเวศ	t͡ɕʰ iː ˧ . w a ˦˥ . n i ˦˥ . w eː t̚ ˥˩
ชีวประวัติ	t͡ɕʰ iː ˧ . w a ˦˥ . p r a ˨˩ . w a t̚ ˨˩
ชีววิทยา	t͡ɕʰ iː ˧ . w a ˦˥ . w i t̚ ˦˥ . tʰ a ˦˥ . j aː ˧
ชีวิต	t͡ɕʰ iː ˧ . w i t̚ ˦˥
ชีวิตชีวา	t͡ɕʰ iː ˧ . w i t̚ ˦˥ . t͡ɕʰ iː ˧ . w aː ˧
ชีส	t͡ɕʰ iː s ˦˥
ชี้	t͡ɕʰ iː ˦˥
ชี้ต้าน	t͡ɕʰ iː ˦˥ . t aː n ˥˩
ชี้นำ	t͡ɕʰ iː ˦˥ . n a m ˧
ชี้ฟ้า	t͡ɕʰ iː ˦˥ . f aː ˦˥
ชี้แจง	t͡ɕʰ iː ˦˥ . t͡ɕ ɛː ŋ ˧
ชื่น	t͡ɕʰ ɯː n ˥˩
ชื่นชม	t͡ɕʰ ɯː n ˥˩ . t͡ɕʰ o m ˧
ชื่นชอบ	t͡ɕʰ ɯː n ˥˩ . t͡ɕʰ ɔː p̚ ˥˩
ชื่นใจ	t͡ɕʰ ɯː n ˥˩ . t͡ɕ aj ˧
ชื่อ	t͡ɕʰ ɯː ˥˩
ชื่อผู้ใช้	t͡ɕʰ ɯː ˥˩ . pʰ uː ˥˩ . t͡ɕʰ aj ˦˥
ชื่อสกุล	t͡ɕʰ ɯː ˥˩ . s a ˨˩ . k u n ˧
ชื่อเรื่อง	t͡ɕʰ ɯː ˥˩ . rɯ a̯ ŋ ˥˩
ชื่อเล่น	t͡ɕʰ ɯː ˥˩ . l e n ˥˩
ชื่อเสีย	t͡ɕʰ ɯː ˥˩ . s ia̯ ˩˩˦
ชื่อเสียง	t͡ɕʰ ɯː ˥˩ . s ia̯ ŋ ˩˩˦
ชื้น	t͡ɕʰ ɯː n ˦˥
ชุด	t͡ɕʰ u t̚ ˦˥
ชุดชั้นใน	t͡ɕʰ u t̚ ˦˥ . t͡ɕʰ a n ˦˥ . n aj ˧
ชุดนอน	t͡ɕʰ u t̚ ˦˥ . n ɔː n ˧
ชุดว่ายน้ำ	t͡ɕʰ u t̚ ˦˥ . w aːj ˥˩ . n aː m ˦˥
ชุบ	t͡ɕʰ u p̚ ˦˥
ชุบชีวิต	t͡ɕʰ u p̚ ˦˥ . t͡ɕʰ iː ˧ . w i t̚ ˦˥
ชุม	t͡ɕʰ u m ˧
ชุมชน	t͡ɕʰ u m ˧ . t͡ɕʰ o n ˧
ชุมชนแออัด	t͡ɕʰ u m ˧ . t͡ɕʰ o n ˧ . ʔ ɛː ˧ . ʔ a t̚ ˨˩
ชุมทาง	t͡ɕʰ u m ˧ . tʰ aː ŋ ˧
ชุมนุม	t͡ɕʰ u m ˧ . n u m ˧
ชุมพร	t͡ɕʰ u m ˧ . pʰ ɔː n ˧
ชุมสาย	t͡ɕʰ u m ˧ . s aːj ˩˩˦
ชุ่ม	t͡ɕʰ u m ˥˩
ชุ่ย	t͡ɕʰ uj ˥˩
ชู	t͡ɕʰ uː ˧
ชูการ์ไกลเดอร์	t͡ɕʰ uː ˧ . k aː ˥˩ . k l aj ˧ . d ɤː ˥˩
ชู้	t͡ɕʰ uː ˦˥
ชู้สาว	t͡ɕʰ uː ˦˥ . s aːw ˩˩˦
ชโย	t͡ɕʰ a ˦˥ . j oː ˧
ช็อกโกแลต	t͡ɕʰ ɔ k̚ ˦˥ . k oː ˧ . l ɛ t̚ ˦˥
ช็อกโกแลตชิป	t͡ɕʰ ɔ k̚ ˦˥ . k oː ˧ . l ɛ t̚ ˦˥ . t͡ɕʰ i p̚ ˦˥
ช็อคโกแลต	t͡ɕʰ ɔ k̚ ˥˩ . kʰ oː ˧ . l ɛ t̚ ˦˥
ช่วง	t͡ɕʰ ua̯ ŋ ˥˩
ช่วงชิง	t͡ɕʰ ua̯ ŋ ˥˩ . t͡ɕʰ i ŋ ˧
ช่วย	t͡ɕʰ ua̯j ˥˩
ช่วยตัวเอง	t͡ɕʰ ua̯j ˥˩ . t ua̯ ˧ . ʔ eː ŋ ˧
ช่วยเหลือ	t͡ɕʰ ua̯j ˥˩ . lɯ a̯ ˩˩˦
ช่อ	t͡ɕʰ ɔː ˥˩
ช่อง	t͡ɕʰ ɔ ŋ ˥˩
ช่องคลอด	t͡ɕʰ ɔ ŋ ˥˩ . kʰ l ɔː t̚ ˥˩
ช่องคอ	t͡ɕʰ ɔ ŋ ˥˩ . kʰ ɔː ˧
ช่องท้อง	t͡ɕʰ ɔ ŋ ˥˩ . tʰ ɔː ŋ ˦˥
ช่องบาดาล	t͡ɕʰ ɔ ŋ ˥˩ . b aː ˧ . d aː n ˧
ช่องว่าง	t͡ɕʰ ɔ ŋ ˥˩ . w aː ŋ ˥˩
ช่องอก	t͡ɕʰ ɔ ŋ ˥˩ . ʔ o k̚ ˨˩
ช่องเขา	t͡ɕʰ ɔ ŋ ˥˩ . kʰ aw ˩˩˦
ช่องแคบ	t͡ɕʰ ɔ ŋ ˥˩ . kʰ ɛː p̚ ˥˩
ช่องแคบอังกฤษ	t͡ɕʰ ɔ ŋ ˥˩ . kʰ ɛː p̚ ˥˩ . ʔ a ŋ ˧ . k r i t̚ ˨˩
ช่องโค้ง	t͡ɕʰ ɔː ŋ ˥˩ . kʰ oː ŋ ˦˥
ช่องโหว่	t͡ɕʰ ɔ ŋ ˥˩ . w oː ˨˩
ช่องไฟ	t͡ɕʰ ɔ ŋ ˥˩ . f aj ˧
ช่อฟ้า	t͡ɕʰ ɔː ˥˩ . f aː ˦˥
ช่ะ	t͡ɕʰ aʔ ˨˩
ช่ะ	t͡ɕʰ aʔ ˥˩
ช่าง	t͡ɕʰ aː ŋ ˥˩
ช่าง	t͡ɕʰ a ŋ ˥˩
ช่างตัดผม	t͡ɕʰ aː ŋ ˥˩ . t a t̚ ˨˩ . pʰ o m ˩˩˦
ช่างตัดเสื้อ	t͡ɕʰ aː ŋ ˥˩ . t a t̚ ˨˩ . s ɯa̯ ˥˩
ช่างทอง	t͡ɕʰ aː ŋ ˥˩ . tʰ ɔː ŋ ˧
ช่างทำกุญแจ	t͡ɕʰ aː ŋ ˥˩ . tʰ a m ˧ . k u n ˧ . t͡ɕ ɛː ˧
ช่างทำรองเท้า	t͡ɕʰ aː ŋ ˥˩ . tʰ a m ˧ . r ɔː ŋ ˧ . tʰ aw ˦˥
ช่างปั้น	t͡ɕʰ aː ŋ ˥˩ . p a n ˥˩
ช่างปั้นหม้อ	t͡ɕʰ aː ŋ ˥˩ . p a n ˥˩ . m ɔː ˥˩
ช่างฝีมือ	t͡ɕʰ aː ŋ ˥˩ . f iː ˩˩˦ . m ɯː ˧
ช่างภาพ	t͡ɕʰ a ŋ ˥˩ . pʰ aː p̚ ˥˩
ช่างหล่อ	t͡ɕʰ aː ŋ ˥˩ . l ɔː ˨˩
ช่างเครื่อง	t͡ɕʰ aː ŋ ˥˩ . kʰ rɯ a̯ ŋ ˥˩
ช่างเทคนิค	t͡ɕʰ aː ŋ ˥˩ . tʰ e k̚ ˦˥ . n i k̚ ˨˩
ช่างแต่งผม	t͡ɕʰ aː ŋ ˥˩ . t ɛː ŋ ˨˩ . pʰ o m ˩˩˦
ช่างไฟฟ้า	t͡ɕʰ aː ŋ ˥˩ . f aj ˧ . f aː ˦˥
ช่างไม้	t͡ɕʰ aː ŋ ˥˩ . m aːj ˦˥
ช้อน	t͡ɕʰ ɔː n ˦˥
ช้อนชา	t͡ɕʰ ɔː n ˦˥ . t͡ɕʰ aː ˧
ช้อนซุป	t͡ɕʰ ɔː n ˦˥ . s u p̚ ˦˥
ช้อนโต๊ะ	t͡ɕʰ ɔː n ˦˥ . t oʔ ˦˥
ช้อปปิ้ง	t͡ɕʰ ɔ p̚ ˦˥ . p i ŋ ˥˩
ช้อย	t͡ɕʰ ɔːj ˦˥
ช้า	t͡ɕʰ aː ˦˥
ช้าก่อน	t͡ɕʰ aː ˦˥ . k ɔː n ˨˩
ช้าง	t͡ɕʰ aː ŋ ˦˥
ช้างตายทั้งตัวเอาใบบัวมาปิด	t͡ɕʰ aː ŋ ˦˥ . t aːj ˧ . tʰ a ŋ ˦˥ . t ua̯ ˧ . ʔ aw ˧ . b aj ˧ . b ua̯ ˧ . m aː ˧ . p i t̚ ˨˩
ช้างน้ำ	t͡ɕʰ aː ŋ ˦˥ . n aː m ˦˥
ช้างม้าวัวควาย	t͡ɕʰ aː ŋ ˦˥ . m aː ˦˥ . w ua̯ ˧ . kʰ w aːj ˧
ช้างเผือก	t͡ɕʰ aː ŋ ˦˥ . pʰ ɯa̯ k̚ ˨˩
ช้าพลู	t͡ɕʰ aː ˦˥ . pʰ l uː ˧
ช้ำ	t͡ɕʰ a m ˦˥
ซ	s ɔː ˧
ซด	s o t̚ ˦˥
ซน	s o n ˧
ซบ	s o p̚ ˦˥
ซวย	s ua̯j ˧
ซอ	s ɔː ˧
ซอก	s ɔː k̚ ˥˩
ซอกระป๋อง	s ɔː ˧ . k r a ˨˩ . p ɔ ŋ ˩˩˦
ซอง	s ɔ ŋ
ซอง	s ɔː ŋ ˧
ซองกระสุน	s ɔː ŋ ˧ . k r a ˨˩ . s u n ˩˩˦
ซองขาว	s ɔː ŋ ˧ . kʰ aːw ˩˩˦
ซองจดหมาย	s ɔː ŋ ˧ . t͡ɕ o t̚ ˨˩ . m aːj ˩˩˦
ซอด้วง	s ɔː ˧ . d ua̯ ŋ ˥˩
ซอบั้ง	s ɔː ˧ . b a ŋ ˥˩
ซอปี๊บ	s ɔː ˧ . p iː p̚ ˦˥
ซอฟต์เสิร์ฟ	s ɔː f ˦˥ . s ɤː f ˨˩
ซอฟต์แวร์	s ɔː p̚ ˦˥ . w ɛː ˧
ซอฟต์แวร์	s ɔː f ˦˥ . w ɛː ˧
ซอมซ่อ	s ɔː m ˧ . m a ˦˥ . s ɔː ˥˩
ซอมบี	s ɔ m ˧ . b iː ˥˩
ซอย	s ɔːj ˧
ซอส	s ɔː t̚ ˦˥
ซอส	s ɔː s ˦˥
ซอสถั่วเหลือง	s ɔː t̚ ˦˥ . tʰ ua̯ ˨˩ . lɯ a̯ ŋ ˩˩˦
ซอสถั่วเหลือง	s ɔː s ˦˥ . tʰ ua̯ ˨˩ . lɯ a̯ ŋ ˩˩˦
ซอสหอยนางรม	s ɔː t̚ ˦˥ . h ɔj ˩˩˦ . n aː ŋ ˧ . r o m ˧
ซอสามสาย	s ɔː ˧ . s aː m ˩˩˦ . s aːj ˩˩˦
ซออู้	s ɔː ˧ . ʔ uː ˥˩
ซะ	s aʔ ˦˥
ซัก	s a k
ซัก	s a k̚ ˦˥
ซักถาม	s a k̚ ˦˥ . tʰ aː m ˩˩˦
ซักฟอก	s a k̚ ˦˥ . f ɔː k̚ ˥˩
ซักรีด	s a k̚ ˦˥ . r iː t̚ ˥˩
ซักอบรีด	s a k̚ ˦˥ . ʔ o p̚ ˨˩ . r iː t̚ ˥˩
ซัด	s a t
ซัด	s a t̚ ˦˥
ซัดทอด	s a t̚ ˦˥ . tʰ ɔː t̚ ˥˩
ซันเด	s a n ˧ . d eː ˧
ซันไลต์	s a n ˧ . l aj ˧
ซับ	s a p̚ ˦˥
ซับซ้อน	s a p̚ ˦˥ . s ɔː n ˦˥
ซัลเฟอร์	s a l ˧ . f ɤː ˥˩
ซัวเถา	s ua̯ ˧ . tʰ aw ˩˩˦
ซา	s aː ˧
ซา	s a
ซาก	s aː k̚ ˥˩
ซากดึกดำบรรพ์	s aː k̚ ˥˩ . d ɯ k̚ ˨˩ . d a m ˧ . b a n ˧
ซาชิมิ	s aː ˧ . t͡ɕʰ i ˦˥ . m i ʔ ˦˥
ซาตาน	s aː ˧ . t aː n ˧
ซานตา	s aː n ˧ . t aː ˥˩
ซานตาคลอส	s aː n ˧ . t aː ˧ . kʰ l ɔː t̚ ˦˥
ซานตาคลอส	s aː n ˧ . t aː ˧ . kʰ l ɔː s ˦˥
ซานมารีโน	s aː n ˧ . m aː ˧ . r iː ˧ . n oː ˥˩
ซานา	s aː ˧ . n aː ˧
ซาปั๊ว	s aː ˧ . p ua̯ ˦˥
ซามัว	s aː ˧ . m ua̯ ˧
ซามูไร	s aː ˧ . m uː ˧ . r aj ˧
ซาย	s aːj ˧
ซายองเต้	s aː ˧ . j ɔː ŋ ˧ . t eː ˥˩
ซาราเยโว	s aː ˧ . r aː ˧ . j eː ˧ . w oː ˧
ซาร์	s aː ˧
ซาละเปา	s aː ˧ . l a ˦˥ . p aw ˧
ซาลาเปา	s aː ˧ . l aː ˧ . p aw ˧
ซาลาแมนเดอร์	s aː ˧ . l aː ˧ . m ɛː n ˧ . d ɤː ˧
ซาว	s aːw ˧
ซาอุดีอาระเบีย	s aː ˧ . ʔ u ˨˩ . d iː ˧ . ʔ aː ˧ . r a ˦˥ . b ia̯ ˧
ซาอุดีอาระเบีย	s aː ˧ . ʔ u ˨˩ . d iː ˧ . ʔ aː ˧ . r a ˦˥ . b ia̯ ˨˩
ซาฮารา	s aː ˧ . h aː ˧ . r aː ˧
